"actor_id","film_id","last_update","film_id-2","title","description","release_year","language_id","original_language_id","rental_duration","rental_rate","length","replacement_cost","rating","last_update-2","special_features","fulltext","film_id-3","replacement_cost-2"
78,261,"2022-02-15 13:05:03+03",261,"DUFFEL APOCALYPSE","A Emotional Display of a Boat And a Explorer who must Challenge a Madman in A MySQL Convention",2006,1,NULL,5,"0.99",171,"13.99","G","2022-09-10 19:46:03.905795+03","{Commentaries}","'apocalyps':2 'boat':8 'challeng':14 'convent':20 'display':5 'duffel':1 'emot':4 'explor':11 'madman':16 'must':13 'mysql':19",261,"27.98"
78,265,"2022-02-15 13:05:03+03",265,"DYING MAKER","A Intrepid Tale of a Boat And a Monkey who must Kill a Cat in California",2006,1,NULL,5,"4.99",168,"28.99","PG","2022-09-10 19:46:03.905795+03","{""Behind the Scenes""}","'boat':8 'california':18 'cat':16 'die':1 'intrepid':4 'kill':14 'maker':2 'monkey':11 'must':13 'tale':5",265,"115.96"
78,301,"2022-02-15 13:05:03+03",301,"FAMILY SWEET","A Epic Documentary of a Teacher And a Boy who must Escape a Woman in Berlin",2006,1,NULL,4,"0.99",155,"24.99","R","2022-09-10 19:46:03.905795+03","{Trailers}","'berlin':18 'boy':11 'documentari':5 'epic':4 'escap':14 'famili':1 'must':13 'sweet':2 'teacher':8 'woman':16",301,"199.92"
78,387,"2022-02-15 13:05:03+03",387,"GUN BONNIE","A Boring Display of a Sumo Wrestler And a Husband who must Build a Waitress in The Gulf of Mexico",2006,1,NULL,7,"0.99",100,"27.99","G","2022-09-10 19:46:03.905795+03","{""Behind the Scenes""}","'bonni':2 'bore':4 'build':15 'display':5 'gulf':20 'gun':1 'husband':12 'mexico':22 'must':14 'sumo':8 'waitress':17 'wrestler':9",387,"167.94"
78,393,"2022-02-15 13:05:03+03",393,"HALLOWEEN NUTS","A Amazing Panorama of a Forensic Psychologist And a Technical Writer who must Fight a Dentist in A U-Boat",2006,1,NULL,6,"2.99",47,"19.99","PG-13","2022-09-10 19:46:03.905795+03","{""Deleted Scenes""}","'amaz':4 'boat':23 'dentist':18 'fight':16 'forens':8 'halloween':1 'must':15 'nut':2 'panorama':5 'psychologist':9 'technic':12 'u':22 'u-boat':21 'writer':13",393,"39.98"
78,428,"2022-02-15 13:05:03+03",428,"HOMICIDE PEACH","A Astounding Documentary of a Hunter And a Boy who must Confront a Boy in A MySQL Convention",2006,1,NULL,6,"2.99",141,"21.99","PG-13","2022-09-10 19:46:03.905795+03","{Commentaries}","'astound':4 'boy':11,16 'confront':14 'convent':20 'documentari':5 'homicid':1 'hunter':8 'must':13 'mysql':19 'peach':2",428,"131.94"
78,457,"2022-02-15 13:05:03+03",457,"INDEPENDENCE HOTEL","A Thrilling Tale of a Technical Writer And a Boy who must Face a Pioneer in A Monastery",2006,1,NULL,5,"0.99",157,"21.99","NC-17","2022-09-10 19:46:03.905795+03","{Trailers,""Behind the Scenes""}","'boy':12 'face':15 'hotel':2 'independ':1 'monasteri':20 'must':14 'pioneer':17 'tale':5 'technic':8 'thrill':4 'writer':9",457,"131.94"
78,505,"2022-02-15 13:05:03+03",505,"LABYRINTH LEAGUE","A Awe-Inspiring Saga of a Composer And a Frisbee who must Succumb a Pioneer in The Sahara Desert",2006,1,NULL,6,"2.99",46,"24.99","PG-13","2022-09-10 19:46:03.905795+03","{Commentaries,""Behind the Scenes""}","'awe':5 'awe-inspir':4 'compos':10 'desert':22 'frisbe':13 'inspir':6 'labyrinth':1 'leagu':2 'must':15 'pioneer':18 'saga':7 'sahara':21 'succumb':16",505,"99.96"
78,520,"2022-02-15 13:05:03+03",520,"LICENSE WEEKEND","A Insightful Story of a Man And a Husband who must Overcome a Madman in A Monastery",2006,1,NULL,7,"2.99",91,"28.99","NC-17","2022-09-10 19:46:03.905795+03","{""Deleted Scenes"",""Behind the Scenes""}","'husband':11 'insight':4 'licens':1 'madman':16 'man':8 'monasteri':19 'must':13 'overcom':14 'stori':5 'weekend':2",520,"57.98"
78,530,"2022-02-15 13:05:03+03",530,"LORD ARIZONA","A Action-Packed Display of a Frisbee And a Pastry Chef who must Pursue a Crocodile in A Jet Boat",2006,1,NULL,5,"2.99",108,"27.99","PG-13","2022-09-10 19:46:03.905795+03","{Trailers}","'action':5 'action-pack':4 'arizona':2 'boat':23 'chef':14 'crocodil':19 'display':7 'frisbe':10 'jet':22 'lord':1 'must':16 'pack':6 'pastri':13 'pursu':17",530,"83.97"
78,549,"2022-02-15 13:05:03+03",549,"MAGNOLIA FORRESTER","A Thoughtful Documentary of a Composer And a Explorer who must Conquer a Dentist in New Orleans",2006,1,NULL,4,"0.99",171,"28.99","PG-13","2022-09-10 19:46:03.905795+03","{Trailers,Commentaries,""Deleted Scenes""}","'compos':8 'conquer':14 'dentist':16 'documentari':5 'explor':11 'forrest':2 'magnolia':1 'must':13 'new':18 'orlean':19 'thought':4",549,"115.96"
78,552,"2022-02-15 13:05:03+03",552,"MAJESTIC FLOATS","A Thrilling Character Study of a Moose And a Student who must Escape a Butler in The First Manned Space Station",2006,1,NULL,5,"0.99",130,"15.99","PG","2022-09-10 19:46:03.905795+03","{Trailers}","'butler':17 'charact':5 'escap':15 'first':20 'float':2 'majest':1 'man':21 'moos':9 'must':14 'space':22 'station':23 'student':12 'studi':6 'thrill':4",552,"63.96"
78,599,"2022-02-15 13:05:03+03",599,"MOTHER OLEANDER","A Boring Tale of a Husband And a Boy who must Fight a Squirrel in Ancient China",2006,1,NULL,3,"0.99",103,"20.99","R","2022-09-10 19:46:03.905795+03","{Trailers,Commentaries}","'ancient':18 'bore':4 'boy':11 'china':19 'fight':14 'husband':8 'mother':1 'must':13 'oleand':2 'squirrel':16 'tale':5",599,"104.95"
78,670,"2022-02-15 13:05:03+03",670,"PELICAN COMFORTS","A Epic Documentary of a Boy And a Monkey who must Pursue a Astronaut in Berlin",2006,1,NULL,4,"4.99",48,"17.99","PG","2022-09-10 19:46:03.905795+03","{Commentaries,""Deleted Scenes""}","'astronaut':16 'berlin':18 'boy':8 'comfort':2 'documentari':5 'epic':4 'monkey':11 'must':13 'pelican':1 'pursu':14",670,"125.93"
78,674,"2022-02-15 13:05:03+03",674,"PET HAUNTING","A Unbelieveable Reflection of a Explorer And a Boat who must Conquer a Woman in California",2006,1,NULL,3,"0.99",99,"11.99","PG","2022-09-10 19:46:03.905795+03","{Trailers,Commentaries}","'boat':11 'california':18 'conquer':14 'explor':8 'haunt':2 'must':13 'pet':1 'reflect':5 'unbeliev':4 'woman':16",674,"35.97"
78,689,"2022-02-15 13:05:03+03",689,"POLLOCK DELIVERANCE","A Intrepid Story of a Madman And a Frisbee who must Outgun a Boat in The Sahara Desert",2006,1,NULL,5,"2.99",137,"14.99","PG","2022-09-10 19:46:03.905795+03","{Commentaries}","'boat':16 'deliver':2 'desert':20 'frisbe':11 'intrepid':4 'madman':8 'must':13 'outgun':14 'pollock':1 'sahara':19 'stori':5",689,"89.94"
78,762,"2022-02-15 13:05:03+03",762,"SASSY PACKER","A Fast-Paced Documentary of a Dog And a Teacher who must Find a Moose in A Manhattan Penthouse",2006,1,NULL,6,"0.99",154,"29.99","G","2022-09-10 19:46:03.905795+03","{""Deleted Scenes"",""Behind the Scenes""}","'documentari':7 'dog':10 'fast':5 'fast-pac':4 'find':16 'manhattan':21 'moos':18 'must':15 'pace':6 'packer':2 'penthous':22 'sassi':1 'teacher':13",762,"119.96"
78,767,"2022-02-15 13:05:03+03",767,"SCALAWAG DUCK","A Fateful Reflection of a Car And a Teacher who must Confront a Waitress in A Monastery",2006,1,NULL,6,"4.99",183,"13.99","NC-17","2022-09-10 19:46:03.905795+03","{Commentaries,""Behind the Scenes""}","'car':8 'confront':14 'duck':2 'fate':4 'monasteri':19 'must':13 'reflect':5 'scalawag':1 'teacher':11 'waitress':16",767,"111.92"
78,811,"2022-02-15 13:05:03+03",811,"SMILE EARRING","A Intrepid Drama of a Teacher And a Butler who must Build a Pastry Chef in Berlin",2006,1,NULL,4,"2.99",60,"29.99","G","2022-09-10 19:46:03.905795+03","{Commentaries,""Behind the Scenes""}","'berlin':19 'build':14 'butler':11 'chef':17 'drama':5 'earring':2 'intrepid':4 'must':13 'pastri':16 'smile':1 'teacher':8",811,"89.97"
78,852,"2022-02-15 13:05:03+03",852,"STRANGELOVE DESIRE","A Awe-Inspiring Panorama of a Lumberjack And a Waitress who must Defeat a Crocodile in An Abandoned Amusement Park",2006,1,NULL,4,"0.99",103,"27.99","NC-17","2022-09-10 19:46:03.905795+03","{Trailers,Commentaries,""Deleted Scenes""}","'abandon':21 'amus':22 'awe':5 'awe-inspir':4 'crocodil':18 'defeat':16 'desir':2 'inspir':6 'lumberjack':10 'must':15 'panorama':7 'park':23 'strangelov':1 'waitress':13",852,"195.93"
78,880,"2022-02-15 13:05:03+03",880,"TELEMARK HEARTBREAKERS","A Action-Packed Panorama of a Technical Writer And a Man who must Build a Forensic Psychologist in A Manhattan Penthouse",2006,1,NULL,6,"2.99",152,"9.99","PG-13","2022-09-10 19:46:03.905795+03","{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}","'action':5 'action-pack':4 'build':17 'forens':19 'heartbreak':2 'man':14 'manhattan':23 'must':16 'pack':6 'panorama':7 'penthous':24 'psychologist':20 'technic':10 'telemark':1 'writer':11",880,"79.92"
78,963,"2022-02-15 13:05:03+03",963,"WATCH TRACY","A Fast-Paced Yarn of a Dog And a Frisbee who must Conquer a Hunter in Nigeria",2006,1,NULL,5,"0.99",78,"12.99","PG","2022-09-10 19:46:03.905795+03","{Trailers,""Deleted Scenes"",""Behind the Scenes""}","'conquer':16 'dog':10 'fast':5 'fast-pac':4 'frisbe':13 'hunter':18 'must':15 'nigeria':20 'pace':6 'traci':2 'watch':1 'yarn':7",963,"64.95"
78,968,"2022-02-15 13:05:03+03",968,"WEREWOLF LOLA","A Fanciful Story of a Man And a Sumo Wrestler who must Outrace a Student in A Monastery",2006,1,NULL,6,"4.99",79,"19.99","G","2022-09-10 19:46:03.905795+03","{Trailers,""Behind the Scenes""}","'fanci':4 'lola':2 'man':8 'monasteri':20 'must':14 'outrac':15 'stori':5 'student':17 'sumo':11 'werewolf':1 'wrestler':12",968,"59.97"
79,32,"2022-02-15 13:05:03+03",32,"APOCALYPSE FLAMINGOS","A Astounding Story of a Dog And a Squirrel who must Defeat a Woman in An Abandoned Amusement Park",2006,1,NULL,6,"4.99",119,"11.99","R","2022-09-10 19:46:03.905795+03","{Trailers,Commentaries}","'abandon':19 'amus':20 'apocalyps':1 'astound':4 'defeat':14 'dog':8 'flamingo':2 'must':13 'park':21 'squirrel':11 'stori':5 'woman':16",32,"23.98"
79,33,"2022-02-15 13:05:03+03",33,"APOLLO TEEN","A Action-Packed Reflection of a Crocodile And a Explorer who must Find a Sumo Wrestler in An Abandoned Mine Shaft",2006,1,NULL,5,"2.99",153,"15.99","PG-13","2022-09-10 19:46:03.905795+03","{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}","'abandon':22 'action':5 'action-pack':4 'apollo':1 'crocodil':10 'explor':13 'find':16 'mine':23 'must':15 'pack':6 'reflect':7 'shaft':24 'sumo':18 'teen':2 'wrestler':19",NULL,NULL
79,40,"2022-02-15 13:05:03+03",40,"ARMY FLINTSTONES","A Boring Saga of a Database Administrator And a Womanizer who must Battle a Waitress in Nigeria",2006,1,NULL,4,"0.99",148,"22.99","R","2022-09-10 19:46:03.905795+03","{Trailers,Commentaries}","'administr':9 'armi':1 'battl':15 'bore':4 'databas':8 'flintston':2 'must':14 'nigeria':19 'saga':5 'waitress':17 'woman':12",40,"91.96"
79,141,"2022-02-15 13:05:03+03",141,"CHICAGO NORTH","A Fateful Yarn of a Mad Cow And a Waitress who must Battle a Student in California",2006,1,NULL,6,"4.99",185,"11.99","PG-13","2022-09-10 19:46:03.905795+03","{""Deleted Scenes"",""Behind the Scenes""}","'battl':15 'california':19 'chicago':1 'cow':9 'fate':4 'mad':8 'must':14 'north':2 'student':17 'waitress':12 'yarn':5",141,"59.95"
79,205,"2022-02-15 13:05:03+03",205,"DANCES NONE","A Insightful Reflection of a A Shark And a Dog who must Kill a Butler in An Abandoned Amusement Park",2006,1,NULL,3,"0.99",58,"22.99","NC-17","2022-09-10 19:46:03.905795+03","{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}","'abandon':20 'amus':21 'butler':17 'danc':1 'dog':12 'insight':4 'kill':15 'must':14 'none':2 'park':22 'reflect':5 'shark':9",205,"91.96"
79,230,"2022-02-15 13:05:03+03",230,"DIARY PANIC","A Thoughtful Character Study of a Frisbee And a Mad Cow who must Outgun a Man in Ancient India",2006,1,NULL,7,"2.99",107,"20.99","G","2022-09-10 19:46:03.905795+03","{Commentaries,""Behind the Scenes""}","'ancient':20 'charact':5 'cow':13 'diari':1 'frisbe':9 'india':21 'mad':12 'man':18 'must':15 'outgun':16 'panic':2 'studi':6 'thought':4",230,"41.98"
79,242,"2022-02-15 13:05:03+03",242,"DOOM DANCING","A Astounding Panorama of a Car And a Mad Scientist who must Battle a Lumberjack in A MySQL Convention",2006,1,NULL,4,"0.99",68,"13.99","R","2022-09-10 19:46:03.905795+03","{Trailers,Commentaries}","'astound':4 'battl':15 'car':8 'convent':21 'danc':2 'doom':1 'lumberjack':17 'mad':11 'must':14 'mysql':20 'panorama':5 'scientist':12",242,"69.95"
79,262,"2022-02-15 13:05:03+03",262,"DUMBO LUST","A Touching Display of a Feminist And a Dentist who must Conquer a Husband in The Gulf of Mexico",2006,1,NULL,5,"0.99",119,"17.99","NC-17","2022-09-10 19:46:03.905795+03","{""Behind the Scenes""}","'conquer':14 'dentist':11 'display':5 'dumbo':1 'feminist':8 'gulf':19 'husband':16 'lust':2 'mexico':21 'must':13 'touch':4",262,"35.98"
79,267,"2022-02-15 13:05:03+03",267,"EAGLES PANKY","A Thoughtful Story of a Car And a Boy who must Find a A Shark in The Sahara Desert",2006,1,NULL,4,"4.99",140,"14.99","NC-17","2022-09-10 19:46:03.905795+03","{Trailers,Commentaries,""Behind the Scenes""}","'boy':11 'car':8 'desert':21 'eagl':1 'find':14 'must':13 'panki':2 'sahara':20 'shark':17 'stori':5 'thought':4",267,"89.94"
79,269,"2022-02-15 13:05:03+03",269,"EARRING INSTINCT","A Stunning Character Study of a Dentist And a Mad Cow who must Find a Teacher in Nigeria",2006,1,NULL,3,"0.99",98,"22.99","R","2022-09-10 19:46:03.905795+03","{""Behind the Scenes""}","'charact':5 'cow':13 'dentist':9 'earring':1 'find':16 'instinct':2 'mad':12 'must':15 'nigeria':20 'studi':6 'stun':4 'teacher':18",269,"137.94"
79,299,"2022-02-15 13:05:03+03",299,"FACTORY DRAGON","A Action-Packed Saga of a Teacher And a Frisbee who must Escape a Lumberjack in The Sahara Desert",2006,1,NULL,4,"0.99",144,"9.99","PG-13","2022-09-10 19:46:03.905795+03","{Trailers,Commentaries,""Deleted Scenes""}","'action':5 'action-pack':4 'desert':22 'dragon':2 'escap':16 'factori':1 'frisbe':13 'lumberjack':18 'must':15 'pack':6 'saga':7 'sahara':21 'teacher':10",299,"39.96"
79,367,"2022-02-15 13:05:03+03",367,"GOLDMINE TYCOON","A Brilliant Epistle of a Composer And a Frisbee who must Conquer a Husband in The Outback",2006,1,NULL,6,"0.99",153,"20.99","R","2022-09-10 19:46:03.905795+03","{Trailers,""Behind the Scenes""}","'brilliant':4 'compos':8 'conquer':14 'epistl':5 'frisbe':11 'goldmin':1 'husband':16 'must':13 'outback':19 'tycoon':2",367,"146.93"
79,428,"2022-02-15 13:05:03+03",428,"HOMICIDE PEACH","A Astounding Documentary of a Hunter And a Boy who must Confront a Boy in A MySQL Convention",2006,1,NULL,6,"2.99",141,"21.99","PG-13","2022-09-10 19:46:03.905795+03","{Commentaries}","'astound':4 'boy':11,16 'confront':14 'convent':20 'documentari':5 'homicid':1 'hunter':8 'must':13 'mysql':19 'peach':2",428,"131.94"
79,430,"2022-02-15 13:05:03+03",430,"HOOK CHARIOTS","A Insightful Story of a Boy And a Dog who must Redeem a Boy in Australia",2006,1,NULL,7,"0.99",49,"23.99","G","2022-09-10 19:46:03.905795+03","{Trailers,Commentaries,""Behind the Scenes""}","'australia':18 'boy':8,16 'chariot':2 'dog':11 'hook':1 'insight':4 'must':13 'redeem':14 'stori':5",430,"95.96"
79,473,"2022-02-15 13:05:03+03",473,"JACKET FRISCO","A Insightful Reflection of a Womanizer And a Husband who must Conquer a Pastry Chef in A Baloon",2006,1,NULL,5,"2.99",181,"16.99","PG-13","2022-09-10 19:46:03.905795+03","{Trailers,""Deleted Scenes"",""Behind the Scenes""}","'baloon':20 'chef':17 'conquer':14 'frisco':2 'husband':11 'insight':4 'jacket':1 'must':13 'pastri':16 'reflect':5 'woman':8",473,"84.95"
79,607,"2022-02-15 13:05:03+03",607,"MUPPET MILE","A Lacklusture Story of a Madman And a Teacher who must Kill a Frisbee in The Gulf of Mexico",2006,1,NULL,5,"4.99",50,"18.99","PG","2022-09-10 19:46:03.905795+03","{Trailers,""Deleted Scenes""}","'frisbe':16 'gulf':19 'kill':14 'lacklustur':4 'madman':8 'mexico':21 'mile':2 'muppet':1 'must':13 'stori':5 'teacher':11",NULL,NULL
79,628,"2022-02-15 13:05:03+03",628,"NORTHWEST POLISH","A Boring Character Study of a Boy And a A Shark who must Outrace a Womanizer in The Outback",2006,1,NULL,5,"2.99",172,"24.99","PG","2022-09-10 19:46:03.905795+03","{Trailers}","'bore':4 'boy':9 'charact':5 'must':15 'northwest':1 'outback':21 'outrac':16 'polish':2 'shark':13 'studi':6 'woman':18",628,"124.95"
79,634,"2022-02-15 13:05:03+03",634,"ODDS BOOGIE","A Thrilling Yarn of a Feminist And a Madman who must Battle a Hunter in Berlin",2006,1,NULL,6,"0.99",48,"14.99","NC-17","2022-09-10 19:46:03.905795+03","{Trailers,Commentaries,""Behind the Scenes""}","'battl':14 'berlin':18 'boogi':2 'feminist':8 'hunter':16 'madman':11 'must':13 'odd':1 'thrill':4 'yarn':5",634,"59.96"
79,646,"2022-02-15 13:05:03+03",646,"OUTBREAK DIVINE","A Unbelieveable Yarn of a Database Administrator And a Woman who must Succumb a A Shark in A U-Boat",2006,1,NULL,6,"0.99",169,"12.99","NC-17","2022-09-10 19:46:03.905795+03","{Trailers,""Deleted Scenes"",""Behind the Scenes""}","'administr':9 'boat':23 'databas':8 'divin':2 'must':14 'outbreak':1 'shark':18 'succumb':15 'u':22 'u-boat':21 'unbeliev':4 'woman':12 'yarn':5",646,"64.95"
79,727,"2022-02-15 13:05:03+03",727,"RESURRECTION SILVERADO","A Epic Yarn of a Robot And a Explorer who must Challenge a Girl in A MySQL Convention",2006,1,NULL,6,"0.99",117,"12.99","PG","2022-09-10 19:46:03.905795+03","{Trailers,""Deleted Scenes""}","'challeng':14 'convent':20 'epic':4 'explor':11 'girl':16 'must':13 'mysql':19 'resurrect':1 'robot':8 'silverado':2 'yarn':5",727,"64.95"
79,750,"2022-02-15 13:05:03+03",750,"RUN PACIFIC","A Touching Tale of a Cat And a Pastry Chef who must Conquer a Pastry Chef in A MySQL Convention",2006,1,NULL,3,"0.99",145,"25.99","R","2022-09-10 19:46:03.905795+03","{Commentaries,""Deleted Scenes"",""Behind the Scenes""}","'cat':8 'chef':12,18 'conquer':15 'convent':22 'must':14 'mysql':21 'pacif':2 'pastri':11,17 'run':1 'tale':5 'touch':4",750,"77.97"
79,753,"2022-02-15 13:05:03+03",753,"RUSH GOODFELLAS","A Emotional Display of a Man And a Dentist who must Challenge a Squirrel in Australia",2006,1,NULL,3,"0.99",48,"20.99","PG","2022-09-10 19:46:03.905795+03","{""Deleted Scenes""}","'australia':18 'challeng':14 'dentist':11 'display':5 'emot':4 'goodfella':2 'man':8 'must':13 'rush':1 'squirrel':16",753,"167.92"
79,769,"2022-02-15 13:05:03+03",769,"SCHOOL JACKET","A Intrepid Yarn of a Monkey And a Boy who must Fight a Composer in A Manhattan Penthouse",2006,1,NULL,5,"4.99",151,"21.99","PG-13","2022-09-10 19:46:03.905795+03","{Trailers}","'boy':11 'compos':16 'fight':14 'intrepid':4 'jacket':2 'manhattan':19 'monkey':8 'must':13 'penthous':20 'school':1 'yarn':5",769,"43.98"
79,776,"2022-02-15 13:05:03+03",776,"SECRET GROUNDHOG","A Astounding Story of a Cat And a Database Administrator who must Build a Technical Writer in New Orleans",2006,1,NULL,6,"4.99",90,"11.99","PG","2022-09-10 19:46:03.905795+03","{Commentaries,""Deleted Scenes""}","'administr':12 'astound':4 'build':15 'cat':8 'databas':11 'groundhog':2 'must':14 'new':20 'orlean':21 'secret':1 'stori':5 'technic':17 'writer':18",776,"59.95"
79,788,"2022-02-15 13:05:03+03",788,"SHIP WONDERLAND","A Thrilling Saga of a Monkey And a Frisbee who must Escape a Explorer in The Outback",2006,1,NULL,5,"2.99",104,"15.99","R","2022-09-10 19:46:03.905795+03","{Commentaries}","'escap':14 'explor':16 'frisbe':11 'monkey':8 'must':13 'outback':19 'saga':5 'ship':1 'thrill':4 'wonderland':2",788,"63.96"
79,840,"2022-02-15 13:05:03+03",840,"STAMPEDE DISTURBING","A Unbelieveable Tale of a Woman And a Lumberjack who must Fight a Frisbee in A U-Boat",2006,1,NULL,5,"0.99",75,"26.99","R","2022-09-10 19:46:03.905795+03","{Commentaries,""Deleted Scenes"",""Behind the Scenes""}","'boat':21 'disturb':2 'fight':14 'frisbe':16 'lumberjack':11 'must':13 'stamped':1 'tale':5 'u':20 'u-boat':19 'unbeliev':4 'woman':8",840,"107.96"
79,853,"2022-02-15 13:05:03+03",853,"STRANGER STRANGERS","A Awe-Inspiring Yarn of a Womanizer And a Explorer who must Fight a Woman in The First Manned Space Station",2006,1,NULL,3,"4.99",139,"12.99","G","2022-09-10 19:46:03.905795+03","{Commentaries,""Deleted Scenes""}","'awe':5 'awe-inspir':4 'explor':13 'fight':16 'first':21 'inspir':6 'man':22 'must':15 'space':23 'station':24 'stranger':1,2 'woman':10,18 'yarn':7",853,"38.97"
79,916,"2022-02-15 13:05:03+03",916,"TURN STAR","A Stunning Tale of a Man And a Monkey who must Chase a Student in New Orleans",2006,1,NULL,3,"2.99",80,"10.99","G","2022-09-10 19:46:03.905795+03","{Commentaries,""Behind the Scenes""}","'chase':14 'man':8 'monkey':11 'must':13 'new':18 'orlean':19 'star':2 'student':16 'stun':4 'tale':5 'turn':1",916,"43.96"
80,69,"2022-02-15 13:05:03+03",69,"BEVERLY OUTLAW","A Fanciful Documentary of a Womanizer And a Boat who must Defeat a Madman in The First Manned Space Station",2006,1,NULL,3,"2.99",85,"21.99","R","2022-09-10 19:46:03.905795+03","{Trailers}","'bever':1 'boat':11 'defeat':14 'documentari':5 'fanci':4 'first':19 'madman':16 'man':20 'must':13 'outlaw':2 'space':21 'station':22 'woman':8",69,"175.92"
80,118,"2022-02-15 13:05:03+03",118,"CANYON STOCK","A Thoughtful Reflection of a Waitress And a Feminist who must Escape a Squirrel in A Manhattan Penthouse",2006,1,NULL,7,"0.99",85,"26.99","R","2022-09-10 19:46:03.905795+03","{Trailers,""Deleted Scenes""}","'canyon':1 'escap':14 'feminist':11 'manhattan':19 'must':13 'penthous':20 'reflect':5 'squirrel':16 'stock':2 'thought':4 'waitress':8",118,"161.94"
80,124,"2022-02-15 13:05:03+03",124,"CASPER DRAGONFLY","A Intrepid Documentary of a Boat And a Crocodile who must Chase a Robot in The Sahara Desert",2006,1,NULL,3,"4.99",163,"16.99","PG-13","2022-09-10 19:46:03.905795+03","{Trailers}","'boat':8 'casper':1 'chase':14 'crocodil':11 'desert':20 'documentari':5 'dragonfli':2 'intrepid':4 'must':13 'robot':16 'sahara':19",124,"50.97"
80,175,"2022-02-15 13:05:03+03",175,"CONFUSED CANDLES","A Stunning Epistle of a Cat And a Forensic Psychologist who must Confront a Pioneer in A Baloon",2006,1,NULL,3,"2.99",122,"27.99","PG-13","2022-09-10 19:46:03.905795+03","{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}","'baloon':20 'candl':2 'cat':8 'confront':15 'confus':1 'epistl':5 'forens':11 'must':14 'pioneer':17 'psychologist':12 'stun':4",175,"139.95"
80,207,"2022-02-15 13:05:03+03",207,"DANGEROUS UPTOWN","A Unbelieveable Story of a Mad Scientist And a Woman who must Overcome a Dog in California",2006,1,NULL,7,"4.99",121,"26.99","PG","2022-09-10 19:46:03.905795+03","{Commentaries}","'california':19 'danger':1 'dog':17 'mad':8 'must':14 'overcom':15 'scientist':9 'stori':5 'unbeliev':4 'uptown':2 'woman':12",207,"107.96"
80,212,"2022-02-15 13:05:03+03",212,"DARN FORRESTER","A Fateful Story of a A Shark And a Explorer who must Succumb a Technical Writer in A Jet Boat",2006,1,NULL,7,"4.99",185,"14.99","G","2022-09-10 19:46:03.905795+03","{""Deleted Scenes""}","'boat':22 'darn':1 'explor':12 'fate':4 'forrest':2 'jet':21 'must':14 'shark':9 'stori':5 'succumb':15 'technic':17 'writer':18",212,"74.95"
80,260,"2022-02-15 13:05:03+03",260,"DUDE BLINDNESS","A Stunning Reflection of a Husband And a Lumberjack who must Face a Frisbee in An Abandoned Fun House",2006,1,NULL,3,"4.99",132,"9.99","G","2022-09-10 19:46:03.905795+03","{Trailers,""Deleted Scenes""}","'abandon':19 'blind':2 'dude':1 'face':14 'frisbe':16 'fun':20 'hous':21 'husband':8 'lumberjack':11 'must':13 'reflect':5 'stun':4",260,"39.96"
80,262,"2022-02-15 13:05:03+03",262,"DUMBO LUST","A Touching Display of a Feminist And a Dentist who must Conquer a Husband in The Gulf of Mexico",2006,1,NULL,5,"0.99",119,"17.99","NC-17","2022-09-10 19:46:03.905795+03","{""Behind the Scenes""}","'conquer':14 'dentist':11 'display':5 'dumbo':1 'feminist':8 'gulf':19 'husband':16 'lust':2 'mexico':21 'must':13 'touch':4",262,"35.98"
80,280,"2022-02-15 13:05:03+03",280,"EMPIRE MALKOVICH","A Amazing Story of a Feminist And a Cat who must Face a Car in An Abandoned Fun House",2006,1,NULL,7,"0.99",177,"26.99","G","2022-09-10 19:46:03.905795+03","{""Deleted Scenes""}","'abandon':19 'amaz':4 'car':16 'cat':11 'empir':1 'face':14 'feminist':8 'fun':20 'hous':21 'malkovich':2 'must':13 'stori':5",280,"161.94"
80,341,"2022-02-15 13:05:03+03",341,"FROST HEAD","A Amazing Reflection of a Lumberjack And a Cat who must Discover a Husband in A MySQL Convention",2006,1,NULL,5,"0.99",82,"13.99","PG","2022-09-10 19:46:03.905795+03","{Trailers,""Deleted Scenes""}","'amaz':4 'cat':11 'convent':20 'discov':14 'frost':1 'head':2 'husband':16 'lumberjack':8 'must':13 'mysql':19 'reflect':5",341,"111.92"
80,342,"2022-02-15 13:05:03+03",342,"FUGITIVE MAGUIRE","A Taut Epistle of a Feminist And a Sumo Wrestler who must Battle a Crocodile in Australia",2006,1,NULL,7,"4.99",83,"28.99","R","2022-09-10 19:46:03.905795+03","{Trailers,Commentaries,""Deleted Scenes""}","'australia':19 'battl':15 'crocodil':17 'epistl':5 'feminist':8 'fugit':1 'maguir':2 'must':14 'sumo':11 'taut':4 'wrestler':12",342,"115.96"
80,343,"2022-02-15 13:05:03+03",343,"FULL FLATLINERS","A Beautiful Documentary of a Astronaut And a Moose who must Pursue a Monkey in A Shark Tank",2006,1,NULL,6,"2.99",94,"14.99","PG","2022-09-10 19:46:03.905795+03","{Trailers,""Deleted Scenes""}","'astronaut':8 'beauti':4 'documentari':5 'flatlin':2 'full':1 'monkey':16 'moos':11 'must':13 'pursu':14 'shark':19 'tank':20",343,"29.98"
